date,BTC-USD,EUNL.DE,QQQ,TSLA,V,VOO,XAR,XRP-USD
2017-11-10,-525.43994140625,-0.09000015258789062,-0.009429931640625,0.0,-0.245513916015625,-0.122772216796875,-0.659881591796875,-0.011004999279975891
2017-11-13,-58.64990234375,-0.060001373291015625,0.18017578125,0.8273334503173828,-0.453338623046875,0.245574951171875,-0.6505203247070312,-0.0030409991741180142
2017-11-14,76.259765625,-0.5099983215332031,-0.531005859375,-0.4466667175293004,0.5477828979492188,-0.5085754394531818,0.12256622314453125,0.006382986903190613
2017-11-15,679.7900390625,-0.22999954223632812,-0.6828460693359375,0.1733322143554723,-1.6338348388671875,-1.0610198974608807,-0.527923583984375,0.0031310021877289096
2017-11-16,556.14990234375,0.3899993896484375,1.8491668701171875,0.07999992370604758,0.9129562377929688,1.7625122070312784,0.8484344482421875,0.014151006937026978
2017-11-17,-162.69970703125,-0.1399993896484375,-0.55950927734375,0.17000007629395242,-1.1352996826171875,-0.5612182617187784,-0.386505126953125,-0.0005259960889816839
2017-11-20,491.6494140625,0.23999786376953125,-0.113739013671875,-0.4206657409667969,0.12302398681640625,0.271820068359375,0.6504898071289062,0.012177988886833191
2017-11-21,-129.3798828125,0.3100013732910156,1.5836029052734375,0.6046657562255859,1.4190902709960938,1.385421752929716,0.876708984375,-0.005487993359565707
2017-11-22,182.2900390625,-0.20000076293945312,0.1801300048828125,-0.3473320007324219,-0.5960464477539205,-0.14903259277349434,-0.31108856201171875,0.005587995052337619
2017-11-24,0.140625,-0.2999992370605469,0.540557861328125,0.19666671752929688,1.0879974365234375,0.4384613037109659,0.16027069091796875,0.005783006548881586
2017-11-27,1564.6591796875,-0.049999237060546875,-0.0663604736328125,0.0839996337890625,0.3879089355468892,-0.0613861083984375,-0.02828216552734375,0.009284988045692388
2017-11-28,240.4501953125,0.31999969482421875,0.3792877197265625,0.04933357238769531,0.9271392822265625,2.07818603515625,1.1406784057617188,0.045224994421005305
2017-11-29,-170.189453125,0.1699981689453125,-2.58880615234375,-0.6673336029052734,-3.311279296875,-0.07893371582036934,-0.3205108642578125,-0.05608798563480377
2017-11-30,344.9892578125,-0.020000457763671875,1.2232818603515625,0.08733367919921875,2.5828018188476562,1.7712097167969318,0.8767471313476562,0.007814005017280579
2017-12-01,742.0,-0.4799995422363281,-0.6258087158203125,-0.15466690063476562,-1.7596817016601562,-0.39456176757818184,-1.0652847290039062,0.00482100248336792
2017-12-04,681.6005859375,0.7649993896484375,-1.68798828125,-0.08866691589355469,-3.1220474243164062,-0.22795104980463066,-0.3770904541015625,-0.002128005027770996
2017-12-05,259.5,-0.00499725341796875,0.094879150390625,-0.0999984741210902,1.0879898071289062,-0.7541046142578409,-0.659912109375,-0.007469996809959412
2017-12-06,2374.7998046875,-0.10000228881835938,0.654266357421875,0.6373329162597585,1.0974349975585938,-0.0087890625,0.8013153076171875,-0.013557001948356712
2017-12-07,3608.19921875,0.06499862670898438,0.49310302734375,-0.13466835021971946,1.5704803466796875,0.7014770507812784,0.612762451171875,-0.009721010923385592
2017-12-08,-1330.298828125,0.285003662109375,0.6448974609375,0.2593345642089808,1.1352996826171875,1.1574401855468182,0.0471343994140625,0.029302000999450684
2017-12-11,367.400390625,-0.005001068115234375,1.1378326416015625,0.9186668395996094,-0.21761322021482954,0.6927642822266193,-0.6881790161132812,-0.00043398141860956363
2017-12-12,478.599609375,0.45999908447265625,-0.1991424560546875,0.8079986572265625,1.031234741210909,0.36827087402338066,0.2545318603515625,0.12184998393058777
2017-12-13,-1007.201171875,-0.1100006103515625,0.284515380859375,-0.1333332061767507,-0.14191436767576704,-0.052642822265625,0.5467758178710938,0.09752199053764343
2017-12-14,155.80078125,-0.1699981689453125,-0.1043243408203125,-0.07600021362305398,-0.3689727783203125,-0.8505096435546307,-0.113128662109375,0.39320001006126404
2017-12-15,1142.900390625,0.125,1.678436279296875,0.3706684112548828,0.8514633178710795,1.7975158691406534,1.3156356811523438,-0.10808199644088745
2017-12-18,1407.298828125,0.2599983215332031,1.2533721923828125,-0.30533409118652344,-0.25543975830076704,1.3416137695312216,0.330352783203125,0.02222597599029541
2017-12-19,-1337.5,-0.18000030517578125,-0.893218994140625,-0.5179996490478551,-1.3339614868164062,-0.7891387939453125,-0.292572021484375,0.012850046157836914
2017-12-20,-1152.099609375,-0.30999755859375,-0.16156005859375,-0.1413345336914027,-0.0189208984375,-0.1666717529296875,0.12270355224609375,-0.015293002128601074
2017-12-21,-821.69921875,0.18999862670898438,0.0189971923828125,0.17866706848144176,0.27436065673828125,0.438446044921875,0.21707916259765625,0.41709601879119873
2017-12-22,-1971.1005859375,0.00999832153319602,-0.1710357666015625,-0.43066596984862926,0.26491546630859375,-0.0438232421875,-0.15100860595703125,-0.054780006408691406
2017-12-27,2006.7001953125,-0.06999969482420454,-0.7886810302734375,-0.9040012359619141,1.2582702636718892,-0.128631591796875,0.19818115234375,0.26135993003845215
2017-12-28,-1232.0,-0.20999908447266336,0.1805267333984375,0.2480010986328125,0.31220245361328125,0.4052886962890625,0.28313446044921875,0.031239986419677734
2017-12-29,49.7001953125,0.1100006103515625,-0.92169189453125,-0.267333984375,-0.31220245361328125,-0.7488861083984375,-0.5001983642578125,0.7837201356887817
2018-01-02,325.8994140625,-0.286998748779304,2.594146728515625,0.6120014190673828,0.4635620117187358,1.5859375,0.15100860595703125,0.2662999629974365
2018-01-03,218.900390625,0.36699676513672586,1.4633636474609375,-0.21866798400878196,1.0785369873047017,1.2951812744140625,0.084930419921875,0.6244699954986572
2018-01-04,398.2001953125,0.23700332641601562,0.266082763671875,-0.17533302307129617,0.4068298339843608,0.9604339599609375,0.5568618774414062,0.09125995635986328
2018-01-05,1830.2998046875,0.3260002136230469,1.5299072265625,0.13066673278808594,2.6300506591796733,1.4096832275390625,0.5945892333984375,-0.1479198932647705
2018-01-08,-2259.400390625,0.33699798583984375,0.59869384765625,1.322000503540039,0.45410919189454546,0.45822143554681816,0.6889495849609375,-0.5925002098083496
2018-01-09,-574.69921875,0.3370018005371094,0.0094451904296875,-0.1813335418701172,-0.2175903320312642,0.4669342041015909,0.17934417724609375,-0.3544299602508545
