,actual,predicted,abs_error,mape (%)
1970-01-01 00:00:00.000001901,3.143894910812378,3.1379668537387686,0.005928057073609327,0.18855773624053884
1970-01-01 00:00:00.000001902,3.141720056533813,3.1129356951625646,0.0287843613712484,0.9161975240723872
1970-01-01 00:00:00.000001903,3.11584210395813,3.119393089847693,0.003550985889563041,0.11396552749101559
1970-01-01 00:00:00.000001904,3.1284310817718506,3.11277501704044,0.01565606473141079,0.5004446101636242
1970-01-01 00:00:00.000001905,3.098376035690308,3.116998544087358,0.01862250839704993,0.6010409383024065
1970-01-01 00:00:00.000001906,3.025170087814331,3.1139702675885843,0.08880017977425325,2.9353780844240362
1970-01-01 00:00:00.000001907,2.96459698677063,3.1160720037383625,0.15147501696773258,5.109464039924566
1970-01-01 00:00:00.000001908,3.072809934616089,3.1146003902967943,0.041790455680705385,1.36000782898818
1970-01-01 00:00:00.000001909,2.963747978210449,3.115628314652968,0.15188033644251897,5.124603628889739
1970-01-01 00:00:00.000001910,2.9918880462646484,3.114909834915542,0.12302178865089353,4.1118446528935255
1970-01-01 00:00:00.000001911,3.3182079792022705,3.1154119344596682,0.20279604474260227,6.111613437544575
1970-01-01 00:00:00.000001912,3.28712010383606,3.1150610319797534,0.17205907185630664,5.234340894800716
1970-01-01 00:00:00.000001913,3.134514093399048,3.115306264031455,0.01920782936759302,0.6127849100453132
1970-01-01 00:00:00.000001914,3.2665059566497803,3.115134880292471,0.15137107635730906,4.634036440348618
1970-01-01 00:00:00.000001915,3.280591011047364,3.115254654018929,0.1653363570284352,5.039834483227757
1970-01-01 00:00:00.000001916,3.083522081375122,3.115170948589569,0.03164886721444704,1.0263869166240238
1970-01-01 00:00:00.000001917,3.078666925430298,3.115229447215191,0.036562521784893054,1.1876088797680768
1970-01-01 00:00:00.000001918,3.0614829063415527,3.1151885646906607,0.05370565834910801,1.754236753628843
1970-01-01 00:00:00.000001919,2.852924108505249,3.115217135973916,0.262293027468667,9.193831223435238
1970-01-01 00:00:00.000001920,2.950748920440674,3.115197168561495,0.16444824812082137,5.573102034593379
1970-01-01 00:00:00.000001921,2.8504741191864014,3.11521112304702,0.2647370038606187,9.287472637575867
1970-01-01 00:00:00.000001922,3.075773000717163,3.1152013707735566,0.03942837005639355,1.281901169143504
1970-01-01 00:00:00.000001923,2.861272096633911,3.1152081862765386,0.2539360896426275,8.874936778692447
1970-01-01 00:00:00.000001924,3.0122179985046387,3.1152034231737535,0.10298542466911487,3.4189233554888827
1970-01-01 00:00:00.000001925,2.966618061065674,3.115206751930003,0.14858869086432902,5.008689619146751
1970-01-01 00:00:00.000001926,2.967094898223877,3.115204425585461,0.148109527361584,4.991735432872179
1970-01-01 00:00:00.000001927,2.8219571113586426,3.115206051381561,0.29324894002291835,10.391686636290956
1970-01-01 00:00:00.000001928,2.861859083175659,3.115204915172839,0.25334583199717997,8.852491497102472
1970-01-01 00:00:00.000001929,2.8448948860168457,3.1152057092270624,0.2703108232102167,9.501610219022204
1970-01-01 00:00:00.000001930,2.795828104019165,3.1152051542919543,0.3193770502727893,11.423343581590952
