,actual,predicted,abs_error,mape (%)
1970-01-01 00:00:00.000001901,564.3557739257812,563.3852486998887,0.9705252258925157,0.17197046096318488
1970-01-01 00:00:00.000001902,565.7141723632812,563.6133318724338,2.1008404908474176,0.3713607672353546
1970-01-01 00:00:00.000001903,567.4821166992188,563.8414150449789,3.6407016542398196,0.6415535480511878
1970-01-01 00:00:00.000001904,566.6031494140625,564.069498217524,2.5336511965384716,0.44716503943872876
1970-01-01 00:00:00.000001905,567.3623046875,564.2975813900691,3.0647232974308736,0.5401704117651782
1970-01-01 00:00:00.000001906,564.3557739257812,564.5256645626142,0.16989063683297445,0.030103463928645276
1970-01-01 00:00:00.000001907,553.2386474609375,564.7537477351593,11.515100274221822,2.081398385139908
1970-01-01 00:00:00.000001908,563.44677734375,564.9818309077044,1.5350535639544205,0.2724398515847591
1970-01-01 00:00:00.000001909,559.6212768554688,565.2099140802495,5.5886372247807685,0.9986463088364891
1970-01-01 00:00:00.000001910,566.6630859375,565.4379972527946,1.2250886847053835,0.21619348694269885
1970-01-01 00:00:00.000001911,568.5808715820312,565.6660804253397,2.9147911566915354,0.5126431968387117
1970-01-01 00:00:00.000001912,573.8847045898438,565.8941635978848,7.990540991958937,1.392359985908631
1970-01-01 00:00:00.000001913,572.1866455078125,566.1222467704299,6.064398737382589,1.0598637324015958
1970-01-01 00:00:00.000001914,579.3782958984375,566.350329942975,13.027965955462491,2.248611321426897
1970-01-01 00:00:00.000001915,579.6680297851562,566.5784131155201,13.089616669636143,2.2581229250278954
1970-01-01 00:00:00.000001916,579.2185668945312,566.8064962880652,12.412070606466045,2.1428992984484445
1970-01-01 00:00:00.000001917,576.6715087890625,567.0345794606103,9.636929328452197,1.6711297821334254
1970-01-01 00:00:00.000001918,576.4417114257812,567.2626626331554,9.17904879262585,1.5923637395916796
1970-01-01 00:00:00.000001919,568.620849609375,567.4907458057005,1.1301038036745013,0.1987447003483688
1970-01-01 00:00:00.000001920,565.2447509765625,567.7188289782456,2.4740780016830968,0.43770030547098043
1970-01-01 00:00:00.000001921,562.6278076171875,567.9469121507907,5.319104533603195,0.9454037752116081
1970-01-01 00:00:00.000001922,571.3076782226562,568.1749953233358,3.132682899320457,0.5483355149481387
1970-01-01 00:00:00.000001923,569.6596069335938,568.4030784958809,1.2565284377128592,0.22057530890711988
1970-01-01 00:00:00.000001924,571.9469604492188,568.631161668426,3.315798780792761,0.5797388586851595
1970-01-01 00:00:00.000001925,572.825927734375,568.8592448409711,3.966682893403913,0.6924761435106169
1970-01-01 00:00:00.000001926,576.4118041992188,569.0873280135162,7.324476185702565,1.2707019759732554
1970-01-01 00:00:00.000001927,569.7395629882812,569.3154111860613,0.42415180221996707,0.07444661206170991
1970-01-01 00:00:00.000001928,564.9650268554688,569.5434943586064,4.578467503137631,0.8103983937945437
1970-01-01 00:00:00.000001929,569.409912109375,569.7715775311515,0.361665421776479,0.06351582824343398
1970-01-01 00:00:00.000001930,574.5639038085938,569.9996607036966,4.564243104897173,0.7943838926605584
