date,ticker,asset_class,close,currency
2018-10-17,EUNL.DE,ETF,47.25,EUR
2018-10-18,EUNL.DE,ETF,46.97999954223633,EUR
2018-10-19,EUNL.DE,ETF,47.124000549316406,EUR
2018-10-22,EUNL.DE,ETF,46.93399810791016,EUR
2018-10-23,EUNL.DE,ETF,46.00600051879883,EUR
2018-10-24,EUNL.DE,ETF,46.167999267578125,EUR
2018-10-25,EUNL.DE,ETF,46.2140007019043,EUR
2018-10-26,EUNL.DE,ETF,45.55799865722656,EUR
2018-10-29,EUNL.DE,ETF,45.891998291015625,EUR
2018-10-30,EUNL.DE,ETF,45.74300003051758,EUR
2018-10-31,EUNL.DE,ETF,46.84099960327149,EUR
2018-11-01,EUNL.DE,ETF,46.7869987487793,EUR
2018-11-02,EUNL.DE,ETF,46.73199844360352,EUR
2018-11-05,EUNL.DE,ETF,46.7859992980957,EUR
2018-11-06,EUNL.DE,ETF,46.95000076293945,EUR
2018-11-07,EUNL.DE,ETF,47.45500183105469,EUR
2018-11-08,EUNL.DE,ETF,47.84000015258789,EUR
2018-11-09,EUNL.DE,ETF,47.67900085449219,EUR
2018-11-12,EUNL.DE,ETF,47.32400131225586,EUR
2018-11-13,EUNL.DE,ETF,47.3650016784668,EUR
2018-11-14,EUNL.DE,ETF,46.80500030517578,EUR
2018-11-15,EUNL.DE,ETF,46.62099838256836,EUR
2018-11-16,EUNL.DE,ETF,46.58000183105469,EUR
2018-11-19,EUNL.DE,ETF,46.150001525878906,EUR
2018-11-20,EUNL.DE,ETF,45.540000915527344,EUR
2018-11-21,EUNL.DE,ETF,45.84700012207031,EUR
2018-11-23,EUNL.DE,ETF,45.762001037597656,EUR
2018-11-26,EUNL.DE,ETF,46.06399917602539,EUR
2018-11-27,EUNL.DE,ETF,46.3759994506836,EUR
2018-11-28,EUNL.DE,ETF,46.59000015258789,EUR
2018-11-29,EUNL.DE,ETF,46.84799957275391,EUR
2018-11-30,EUNL.DE,ETF,47.0369987487793,EUR
2018-12-03,EUNL.DE,ETF,47.63999938964844,EUR
2018-12-04,EUNL.DE,ETF,47.34400177001953,EUR
2018-12-06,EUNL.DE,ETF,45.16400146484375,EUR
2018-12-07,EUNL.DE,ETF,45.49100112915039,EUR
2018-12-10,EUNL.DE,ETF,44.52000045776367,EUR
2018-12-11,EUNL.DE,ETF,45.52999877929688,EUR
2018-12-12,EUNL.DE,ETF,45.854000091552734,EUR
2018-12-13,EUNL.DE,ETF,45.61100006103516,EUR
2018-12-14,EUNL.DE,ETF,45.37900161743164,EUR
2018-12-17,EUNL.DE,ETF,44.76499938964844,EUR
2018-12-18,EUNL.DE,ETF,44.20899963378906,EUR
2018-12-19,EUNL.DE,ETF,44.1510009765625,EUR
2018-12-20,EUNL.DE,ETF,42.95800018310547,EUR
2018-12-21,EUNL.DE,ETF,42.86800003051758,EUR
2018-12-27,EUNL.DE,ETF,42.141998291015625,EUR
2018-12-28,EUNL.DE,ETF,43.0989990234375,EUR
2019-01-02,EUNL.DE,ETF,43.4010009765625,EUR
2019-01-03,EUNL.DE,ETF,42.84199905395508,EUR
2019-01-04,EUNL.DE,ETF,43.75600051879883,EUR
2019-01-07,EUNL.DE,ETF,44.0629997253418,EUR
2019-01-08,EUNL.DE,ETF,44.2140007019043,EUR
2019-01-09,EUNL.DE,ETF,44.40399932861328,EUR
2019-01-10,EUNL.DE,ETF,44.58200073242188,EUR
2019-01-11,EUNL.DE,ETF,44.70700073242188,EUR
2019-01-14,EUNL.DE,ETF,44.58300018310547,EUR
2019-01-15,EUNL.DE,ETF,45.09199905395508,EUR
2019-01-16,EUNL.DE,ETF,45.40399932861328,EUR
2019-01-17,EUNL.DE,ETF,45.459999084472656,EUR
2019-01-18,EUNL.DE,ETF,46.30899810791016,EUR
2019-01-22,EUNL.DE,ETF,45.92599868774414,EUR
2019-01-23,EUNL.DE,ETF,45.59099960327149,EUR
2019-01-24,EUNL.DE,ETF,45.874000549316406,EUR
2019-01-25,EUNL.DE,ETF,46.17300033569336,EUR
2019-01-28,EUNL.DE,ETF,45.56399917602539,EUR
2019-01-29,EUNL.DE,ETF,45.733001708984375,EUR
2019-01-30,EUNL.DE,ETF,46.08399963378906,EUR
2019-01-31,EUNL.DE,ETF,46.49700164794922,EUR
2019-02-01,EUNL.DE,ETF,46.56399917602539,EUR
2019-02-04,EUNL.DE,ETF,46.73899841308594,EUR
2019-02-05,EUNL.DE,ETF,47.2509994506836,EUR
2019-02-06,EUNL.DE,ETF,47.25199890136719,EUR
2019-02-07,EUNL.DE,ETF,46.66999816894531,EUR
2019-02-08,EUNL.DE,ETF,46.62799835205078,EUR
2019-02-11,EUNL.DE,ETF,47.14500045776367,EUR
2019-02-12,EUNL.DE,ETF,47.49599838256836,EUR
2019-02-13,EUNL.DE,ETF,47.79100036621094,EUR
2019-02-14,EUNL.DE,ETF,47.66899871826172,EUR
2019-02-15,EUNL.DE,ETF,48.23400115966797,EUR
2019-02-19,EUNL.DE,ETF,48.1510009765625,EUR
2019-02-20,EUNL.DE,ETF,48.25699996948242,EUR
2019-02-21,EUNL.DE,ETF,48.22999954223633,EUR
2019-02-22,EUNL.DE,ETF,48.45399856567383,EUR
2019-02-25,EUNL.DE,ETF,48.68600082397461,EUR
2019-02-26,EUNL.DE,ETF,48.540000915527344,EUR
2019-02-27,EUNL.DE,ETF,48.39300155639648,EUR
2019-02-28,EUNL.DE,ETF,48.34600067138672,EUR
2019-03-01,EUNL.DE,ETF,48.39400100708008,EUR
2019-03-04,EUNL.DE,ETF,48.63100051879883,EUR
2019-03-05,EUNL.DE,ETF,48.73600006103516,EUR
2019-03-06,EUNL.DE,ETF,48.51800155639648,EUR
2019-03-07,EUNL.DE,ETF,48.48799896240234,EUR
2019-03-08,EUNL.DE,ETF,47.97700119018555,EUR
2019-03-11,EUNL.DE,ETF,48.63999938964844,EUR
2019-03-12,EUNL.DE,ETF,48.67499923706055,EUR
2019-03-13,EUNL.DE,ETF,48.948001861572266,EUR
2019-03-14,EUNL.DE,ETF,48.9630012512207,EUR
2019-03-15,EUNL.DE,ETF,49.2140007019043,EUR
2019-03-18,EUNL.DE,ETF,49.20700073242188,EUR
2019-03-19,EUNL.DE,ETF,49.47700119018555,EUR
2019-03-20,EUNL.DE,ETF,48.946998596191406,EUR
2019-03-21,EUNL.DE,ETF,49.29499816894531,EUR
2019-03-22,EUNL.DE,ETF,48.92499923706055,EUR
2019-03-25,EUNL.DE,ETF,48.62799835205078,EUR
2019-03-26,EUNL.DE,ETF,49.1150016784668,EUR
2019-03-27,EUNL.DE,ETF,49.01800155639648,EUR
2019-03-28,EUNL.DE,ETF,49.180999755859375,EUR
2019-03-29,EUNL.DE,ETF,49.555999755859375,EUR
2019-04-01,EUNL.DE,ETF,50.108001708984375,EUR
2019-04-02,EUNL.DE,ETF,50.27799987792969,EUR
2019-04-03,EUNL.DE,ETF,50.52199935913086,EUR
2019-04-04,EUNL.DE,ETF,50.422000885009766,EUR
2019-04-05,EUNL.DE,ETF,50.630001068115234,EUR
2019-04-08,EUNL.DE,ETF,50.45600128173828,EUR
2019-04-09,EUNL.DE,ETF,50.2599983215332,EUR
2019-04-10,EUNL.DE,ETF,50.358001708984375,EUR
2019-04-11,EUNL.DE,ETF,50.402000427246094,EUR
2019-04-12,EUNL.DE,ETF,50.428001403808594,EUR
2019-04-15,EUNL.DE,ETF,50.4900016784668,EUR
2019-04-16,EUNL.DE,ETF,50.70399856567383,EUR
2019-04-17,EUNL.DE,ETF,50.54999923706055,EUR
2019-04-18,EUNL.DE,ETF,50.79199981689453,EUR
2019-04-23,EUNL.DE,ETF,51.27799987792969,EUR
2019-04-24,EUNL.DE,ETF,51.33599853515625,EUR
2019-04-25,EUNL.DE,ETF,51.459999084472656,EUR
2019-04-26,EUNL.DE,ETF,51.45000076293945,EUR
2019-04-29,EUNL.DE,ETF,51.619998931884766,EUR
2019-04-30,EUNL.DE,ETF,51.36199951171875,EUR
2019-05-02,EUNL.DE,ETF,51.13399887084961,EUR
2019-05-03,EUNL.DE,ETF,51.50400161743164,EUR
2019-05-06,EUNL.DE,ETF,51.06999969482422,EUR
2019-05-07,EUNL.DE,ETF,50.56800079345703,EUR
2019-05-08,EUNL.DE,ETF,50.400001525878906,EUR
2019-05-09,EUNL.DE,ETF,49.573001861572266,EUR
2019-05-10,EUNL.DE,ETF,49.47600173950195,EUR
2019-05-13,EUNL.DE,ETF,49.07500076293945,EUR
2019-05-14,EUNL.DE,ETF,49.7760009765625,EUR
2019-05-15,EUNL.DE,ETF,49.90700149536133,EUR
2019-05-16,EUNL.DE,ETF,50.624000549316406,EUR
2019-05-17,EUNL.DE,ETF,50.47200012207031,EUR
