date,actual_return,predicted_return,predicted_volatility,abs_error_ret,mape_ret
2025-07-24,-0.0855254278460249,0.0013650615943620699,0.03454237793929299,0.08689048944038698,-101.59608858878748
2025-07-25,0.0346372014993479,0.0013650615943620699,0.034669037800877135,0.033272139904985835,96.05897262113463
2025-07-28,0.0297068486219682,0.0013650615943620699,0.03479271711136309,0.02834178702760613,95.40489261673953
2025-07-29,-0.0135748898013607,0.0013650615943620699,0.03491349776363137,0.01493995139572277,-110.05578398305114
2025-07-30,-0.0067475065203588,0.0013650615943620699,0.0350314587869139,0.008112568114720869,-120.23060800672604
2025-07-31,-0.0343405268550283,0.0013650615943620699,0.03514667648027371,0.03570558844939037,-103.9750746985473
2025-08-01,-0.0184650333470397,0.0013650615943620699,0.03525922453798585,0.019830094941401772,-107.39268415445844
2025-08-04,0.0216714252700427,0.0013650615943620699,0.03536917416742553,0.02030636367568063,93.70109913237201
2025-08-05,-0.0017476574412365,0.0013650615943620699,0.03547659420001608,0.00311271903559857,-178.10807553889188
2025-08-06,0.0356049964994431,0.0013650615943620699,0.03558155119574107,0.03423993490508103,96.16609541196439
2025-08-07,0.0073499517353043,0.0013650615943620699,0.03568410954168177,0.00598489014094223,81.427611452124
2025-08-08,0.0226417976259805,0.0013650615943620699,0.03578433154500205,0.021276736031618428,93.97105469754875
2025-08-11,0.0280571283954236,0.0013650615943620699,0.03588227752076772,0.02669206680106153,95.13470667730655
2025-08-12,0.0053245527757965,0.0013650615943620699,0.035978005874955095,0.00395949118143443,74.36288732891994
2025-08-13,-0.0042927102832601,0.0013650615943620699,0.036071573182975165,0.00565777187762217,-131.79952767102122
2025-08-14,-0.0112600998840903,0.0013650615943620699,0.03616303426401326,0.01262516147845237,-112.12299720618645
2025-08-15,-0.0150721595024334,0.0013650615943620699,0.0362524422514604,0.01643722109679547,-109.0568414840732
2025-08-18,0.0138198621259313,0.0013650615943620699,0.03633984865969104,0.012454800531569232,90.12246589782762
2025-08-19,-0.0176084917179046,0.0013650615943620699,0.03642530344742215,0.01897355331226667,-107.75229142978813
2025-08-20,-0.0165647416201757,0.0013650615943620699,0.03650885507787063,0.01792980321453777,-108.24076599359351
2025-08-21,-0.0117701663688176,0.0013650615943620699,0.03659055057590992,0.01313522796317967,-111.59764060751507
2025-08-22,0.0603104166993375,0.0013650615943620699,0.036670435582411356,0.058945355104975436,97.73660725780218
2025-08-25,0.0191963372272105,0.0013650615943620699,0.03674855440594262,0.01783127563284843,92.88894762472125
2025-08-26,0.0145218791617018,0.0013650615943620699,0.036824950071982776,0.013156817567339728,90.5999658917276
2025-08-27,-0.0059036128129399,0.0013650615943620699,0.03689966436980206,0.00726867440730197,-123.12247834698854
2025-08-28,-0.010408659566889,0.0013650615943620699,0.036972737897144156,0.011773721161251069,-113.11467231289289
2025-08-29,-0.0356293206445084,0.0013650615943620699,0.03704421010283888,0.036994382238870464,-103.83128718052743
2025-09-02,-0.0136003480423632,0.0013650615943620699,0.03711411932746442,0.014965409636725269,-110.03696074622569
2025-09-03,0.0142590738087946,0.0013650615943620699,0.03718250284217021,0.01289401221443253,90.42671626034969
2025-09-04,0.0132023043168425,0.0013650615943620699,0.03724939688576366,0.011837242722480431,89.66042925839372
