date,actual_return,predicted_return,predicted_volatility,abs_error_ret,mape_ret
2025-07-24,-0.0037222427179459,0.0007961515054128532,0.01152401872189677,0.004518394223358754,-121.3890271468435
2025-07-25,0.0086356954230337,0.0007961515054128532,0.011644949707152186,0.007839543917620848,90.78069030446228
2025-07-28,-0.004407059534496,0.0007961515054128532,0.011762255854875682,0.005203211039908853,-118.06536760352392
2025-07-29,-0.0118287333299278,0.0007961515054128532,0.01187609176400876,0.012624884835340654,-106.73065731728448
2025-07-30,-0.0010822782396058,0.0007961515054128532,0.011986602120122742,0.0018784297450186531,-173.562553165888
2025-07-31,-0.015623967275129,0.0007961515054128532,0.01209392258760856,0.016420118780541854,-105.0957064322594
2025-08-01,-0.0178738595906775,0.0007961515054128532,0.012198180599140643,0.01867001109609035,-104.45427861494505
2025-08-04,0.0082171981029235,0.0007961515054128532,0.012299496056635877,0.007421046597510647,90.31115599939595
2025-08-05,-0.013891058602983,0.0007961515054128532,0.012397981955649845,0.014687210108395854,-105.73139548372423
2025-08-06,0.0068224697330636,0.0007961515054128532,0.012493744943285751,0.0060263182276507465,88.33045016594973
2025-08-07,-0.0227745832753436,0.0007961515054128532,0.012586885818154349,0.023570734780756452,-103.49578956412691
2025-08-08,0.0140239083087374,0.0007961515054128532,0.012677499979650985,0.013227756803324546,94.32289852525047
2025-08-11,-0.0026163753957328,0.0007961515054128532,0.012765677832758117,0.0034125269011456533,-130.4295594092248
2025-08-12,0.0042555867585551,0.0007961515054128532,0.01285150515369806,0.003459435253142247,81.29161616051341
2025-08-13,0.0171065381932349,0.0007961515054128532,0.012935063421019573,0.01631038668782205,95.34592273188444
2025-08-14,0.0085460247138993,0.0007961515054128532,0.013016430116077504,0.007749873208486447,90.68395503095155
2025-08-15,-0.0029566699130256,0.0007961515054128532,0.013095678996336839,0.003752821418438453,-126.92730432658072
2025-08-18,-0.0050348996486091,0.0007961515054128532,0.013172880344484343,0.0058310511540219535,-115.8126588606943
2025-08-19,-0.0008463971794725,0.0007961515054128532,0.013248101195949288,0.0016425486848853533,-194.06358205364512
2025-08-20,0.0043124180793459,0.0007961515054128532,0.013321405547108481,0.0035162665739330466,81.53816511376809
2025-08-21,-0.0006979912136202,0.0007961515054128532,0.013392854546171007,0.001494142719033053,-214.06325608076568
2025-08-22,0.01830730420063,0.0007961515054128532,0.013462506668497388,0.017511152695217146,95.65118109860514
2025-08-25,-0.0034914098374834,0.0007961515054128532,0.013530417877900198,0.0042875613428962536,-122.80315237888881
2025-08-26,0.0067428300459333,0.0007961515054128532,0.013596641775293369,0.0059466785405204465,88.19262090265757
2025-08-27,-0.0023661989697751,0.0007961515054128532,0.013661229735901493,0.003162350475187953,-133.64685369162024
2025-08-28,-0.0013996171483059,0.0007961515054128532,0.013724231036104696,0.0021957686537187535,-156.88352035244188
2025-08-29,0.0054729765958478,0.0007961515054128532,0.013785692970876215,0.004676825090434947,85.45304385155106
2025-09-02,-0.0048728883120903,0.0007961515054128532,0.013845660962666288,0.0056690398175031536,-116.3383901789313
2025-09-03,0.0022826868023004,0.0007961515054128532,0.013904178662495143,0.0014865352968875469,65.12217512229344
2025-09-04,0.0003419148414414,0.0007961515054128532,0.013961288043938135,0.00045423666397145324,132.850818074039
